tip_movi;tip_naci;anio_movi;mes_movi;dia_movi;sex_migr;nac_migr;subcont_nac;cont_nac;via_tran;mot_viam;pais_prod;subcont_prod;cont_prod;lug_prod;pais_res;subcont_res;cont_res;jef_migr;pro_jefm;can_jefm;cla_migr;ocu_migr;edad
Entrada;Ecuatoriano;2021;Enero;11;Hombre;Ecuador;América del Sur;América;Vía Maritimo;Residencia;Kiribati;Micronesia;Oceanía;Christmas Island;Ecuador;América del Sur;América;Unidad de Control Migratorio Puerto Marítimo Posorja;Guayas;Guayaquil;Clase migratoria para ecuatorianos;Marineros de cubierta y afines;39
Entrada;Ecuatoriano;2021;Enero;11;Hombre;Ecuador;América del Sur;América;Vía Maritimo;Residencia;Kiribati;Micronesia;Oceanía;Christmas Island;Ecuador;América del Sur;América;Unidad de Control Migratorio Puerto Marítimo Posorja;Guayas;Guayaquil;Clase migratoria para ecuatorianos;Marineros de cubierta y afines;44
Entrada;Ecuatoriano;2021;Enero;11;Hombre;Ecuador;América del Sur;América;Vía Maritimo;Residencia;Kiribati;Micronesia;Oceanía;Christmas Island;Ecuador;América del Sur;América;Unidad de Control Migratorio Puerto Marítimo Posorja;Guayas;Guayaquil;Clase migratoria para ecuatorianos;Marineros de cubierta y afines;50
Entrada;Ecuatoriano;2021;Enero;11;Hombre;Ecuador;América del Sur;América;Vía Maritimo;Residencia;Kiribati;Micronesia;Oceanía;Christmas Island;Ecuador;América del Sur;América;Unidad de Control Migratorio Puerto Marítimo Posorja;Guayas;Guayaquil;Clase migratoria para ecuatorianos;Marineros de cubierta y afines;57
Entrada;Ecuatoriano;2021;Enero;11;Hombre;Ecuador;América del Sur;América;Vía Maritimo;Residencia;Kiribati;Micronesia;Oceanía;Christmas Island;Ecuador;América del Sur;América;Unidad de Control Migratorio Puerto Marítimo Posorja;Guayas;Guayaquil;Clase migratoria para ecuatorianos;Capitanes, oficiales de cubierta y practicos;44
Entrada;Ecuatoriano;2021;Enero;11;Hombre;Ecuador;América del Sur;América;Vía Maritimo;Residencia;Sin especificar;Sin especificar;Sin especificar;Sin especificar;Ecuador;América del Sur;América;Unidad de Control Migratorio Puerto Marítimo Posorja;Guayas;Guayaquil;Clase migratoria para ecuatorianos;Pescadores, cazadores y tramperosPescadores, cazadores y tramperos;48
Entrada;Ecuatoriano;2021;Enero;11;Hombre;Ecuador;América del Sur;América;Vía Maritimo;Residencia;Kiribati;Micronesia;Oceanía;Christmas Island;Ecuador;América del Sur;América;Unidad de Control Migratorio Puerto Marítimo Posorja;Guayas;Guayaquil;Clase migratoria para ecuatorianos;Capitanes, oficiales de cubierta y practicos;34
Entrada;Ecuatoriano;2021;Enero;11;Hombre;Ecuador;América del Sur;América;Vía Maritimo;Residencia;Kiribati;Micronesia;Oceanía;Christmas Island;Ecuador;América del Sur;América;Unidad de Control Migratorio Puerto Marítimo Posorja;Guayas;Guayaquil;Clase migratoria para ecuatorianos;Capitanes, oficiales de cubierta y practicos;32
Entrada;Ecuatoriano;2021;Enero;11;Hombre;Ecuador;América del Sur;América;Vía Maritimo;Residencia;Kiribati;Micronesia;Oceanía;Christmas Island;Ecuador;América del Sur;América;Unidad de Control Migratorio Puerto Marítimo Posorja;Guayas;Guayaquil;Clase migratoria para ecuatorianos;Marineros de cubierta y afines;56
Entrada;Ecuatoriano;2021;Enero;11;Hombre;Ecuador;América del Sur;América;Vía Maritimo;Residencia;Kiribati;Micronesia;Oceanía;Christmas Island;Ecuador;América del Sur;América;Unidad de Control Migratorio Puerto Marítimo Posorja;Guayas;Guayaquil;Clase migratoria para ecuatorianos;Marineros de cubierta y afines;36
Entrada;Ecuatoriano;2021;Enero;11;Hombre;Ecuador;América del Sur;América;Vía Maritimo;Residencia;Kiribati;Micronesia;Oceanía;Christmas Island;Ecuador;América del Sur;América;Unidad de Control Migratorio Puerto Marítimo Posorja;Guayas;Guayaquil;Clase migratoria para ecuatorianos;Marineros de cubierta y afines;45
Entrada;Ecuatoriano;2021;Enero;11;Hombre;Ecuador;América del Sur;América;Vía Maritimo;Residencia;Sin especificar;Sin especificar;Sin especificar;Sin especificar;Ecuador;América del Sur;América;Unidad de Control Migratorio Puerto Marítimo Posorja;Guayas;Guayaquil;Clase migratoria para ecuatorianos;Marineros de cubierta y afines;53
Entrada;Ecuatoriano;2021;Enero;11;Hombre;Ecuador;América del Sur;América;Vía Maritimo;Residencia;Sin especificar;Sin especificar;Sin especificar;Sin especificar;Ecuador;América del Sur;América;Unidad de Control Migratorio Puerto Marítimo Posorja;Guayas;Guayaquil;Clase migratoria para ecuatorianos;Capitanes, oficiales de cubierta y practicos;45
Entrada;Ecuatoriano;2021;Enero;11;Hombre;Ecuador;América del Sur;América;Vía Maritimo;Residencia;Kiribati;Micronesia;Oceanía;Christmas Island;Ecuador;América del Sur;América;Unidad de Control Migratorio Puerto Marítimo Posorja;Guayas;Guayaquil;Clase migratoria para ecuatorianos;Marineros de cubierta y afines;54
Entrada;Ecuatoriano;2021;Enero;11;Hombre;Ecuador;América del Sur;América;Vía Maritimo;Residencia;Kiribati;Micronesia;Oceanía;Christmas Island;Ecuador;América del Sur;América;Unidad de Control Migratorio Puerto Marítimo Posorja;Guayas;Guayaquil;Clase migratoria para ecuatorianos;Marineros de cubierta y afines;43
Entrada;Ecuatoriano;2021;Enero;11;Hombre;Ecuador;América del Sur;América;Vía Maritimo;Residencia;Sin especificar;Sin especificar;Sin especificar;Sin especificar;Ecuador;América del Sur;América;Unidad de Control Migratorio Puerto Marítimo Posorja;Guayas;Guayaquil;Clase migratoria para ecuatorianos;Capitanes, oficiales de cubierta y practicos;45
Entrada;Ecuatoriano;2021;Enero;11;Hombre;Ecuador;América del Sur;América;Vía Maritimo;Residencia;Sin especificar;Sin especificar;Sin especificar;Sin especificar;Ecuador;América del Sur;América;Unidad de Control Migratorio Puerto Marítimo Posorja;Guayas;Guayaquil;Clase migratoria para ecuatorianos;Pescadores, cazadores y tramperosPescadores, cazadores y tramperos;35
Entrada;Ecuatoriano;2021;Enero;11;Hombre;Ecuador;América del Sur;América;Vía Maritimo;Residencia;Sin especificar;Sin especificar;Sin especificar;Sin especificar;Ecuador;América del Sur;América;Unidad de Control Migratorio Puerto Marítimo Posorja;Guayas;Guayaquil;Clase migratoria para ecuatorianos;Pescadores, cazadores y tramperosPescadores, cazadores y tramperos;44
Entrada;Ecuatoriano;2021;Enero;11;Hombre;Ecuador;América del Sur;América;Vía Maritimo;Residencia;Kiribati;Micronesia;Oceanía;Christmas Island;Ecuador;América del Sur;América;Unidad de Control Migratorio Puerto Marítimo Posorja;Guayas;Guayaquil;Clase migratoria para ecuatorianos;Capitanes, oficiales de cubierta y practicos;37
Entrada;Ecuatoriano;2021;Enero;11;Hombre;Ecuador;América del Sur;América;Vía Maritimo;Residencia;Sin especificar;Sin especificar;Sin especificar;Sin especificar;Ecuador;América del Sur;América;Unidad de Control Migratorio Puerto Marítimo Posorja;Guayas;Guayaquil;Clase migratoria para ecuatorianos;Capitanes, oficiales de cubierta y practicos;49
Entrada;Ecuatoriano;2021;Enero;11;Hombre;Ecuador;América del Sur;América;Vía Maritimo;Residencia;Sin especificar;Sin especificar;Sin especificar;Sin especificar;Ecuador;América del Sur;América;Unidad de Control Migratorio Puerto Marítimo Posorja;Guayas;Guayaquil;Clase migratoria para ecuatorianos;Pescadores, cazadores y tramperosPescadores, cazadores y tramperos;45
Entrada;Ecuatoriano;2021;Enero;11;Hombre;Ecuador;América del Sur;América;Vía Maritimo;Residencia;Panamá;América Central;América;Panamá City;Ecuador;América del Sur;América;Unidad de Control Migratorio Puerto Marítimo Manta;Manabí;Manta;Clase migratoria para ecuatorianos;Capitanes, oficiales de cubierta y practicos;45
Entrada;Ecuatoriano;2021;Enero;11;Hombre;Ecuador;América del Sur;América;Vía Maritimo;Residencia;Sin especificar;Sin especificar;Sin especificar;Sin especificar;Ecuador;América del Sur;América;Unidad de Control Migratorio Puerto Marítimo Posorja;Guayas;Guayaquil;Clase migratoria para ecuatorianos;Pescadores, cazadores y tramperosPescadores, cazadores y tramperos;54
Entrada;Ecuatoriano;2021;Enero;11;Hombre;Ecuador;América del Sur;América;Vía Maritimo;Residencia;Sin especificar;Sin especificar;Sin especificar;Sin especificar;Ecuador;América del Sur;América;Unidad de Control Migratorio Puerto Marítimo Posorja;Guayas;Guayaquil;Clase migratoria para ecuatorianos;Comerciantes de tiendas;51
Entrada;Ecuatoriano;2021;Enero;11;Hombre;Ecuador;América del Sur;América;Vía Maritimo;Residencia;Kiribati;Micronesia;Oceanía;Christmas Island;Ecuador;América del Sur;América;Unidad de Control Migratorio Puerto Marítimo Posorja;Guayas;Guayaquil;Clase migratoria para ecuatorianos;Marineros de cubierta y afines;42
Entrada;Ecuatoriano;2021;Enero;11;Hombre;Ecuador;América del Sur;América;Vía Maritimo;Residencia;Sin especificar;Sin especificar;Sin especificar;Sin especificar;Ecuador;América del Sur;América;Unidad de Control Migratorio Puerto Marítimo Posorja;Guayas;Guayaquil;Clase migratoria para ecuatorianos;Marineros de cubierta y afines;46
Entrada;Ecuatoriano;2021;Enero;11;Hombre;Ecuador;América del Sur;América;Vía Maritimo;Residencia;Sin especificar;Sin especificar;Sin especificar;Sin especificar;Ecuador;América del Sur;América;Unidad de Control Migratorio Puerto Marítimo Posorja;Guayas;Guayaquil;Clase migratoria para ecuatorianos;Capitanes, oficiales de cubierta y practicos;26
Entrada;Ecuatoriano;2021;Enero;11;Hombre;Ecuador;América del Sur;América;Vía Maritimo;Residencia;Sin especificar;Sin especificar;Sin especificar;Sin especificar;Ecuador;América del Sur;América;Unidad de Control Migratorio Puerto Marítimo Posorja;Guayas;Guayaquil;Clase migratoria para ecuatorianos;Capitanes, oficiales de cubierta y practicos;27
Entrada;Ecuatoriano;2021;Enero;11;Hombre;Ecuador;América del Sur;América;Vía Maritimo;Residencia;Sin especificar;Sin especificar;Sin especificar;Sin especificar;Ecuador;América del Sur;América;Unidad de Control Migratorio Puerto Marítimo Posorja;Guayas;Guayaquil;Clase migratoria para ecuatorianos;Capitanes, oficiales de cubierta y practicos;44
Entrada;Ecuatoriano;2021;Enero;11;Hombre;Ecuador;América del Sur;América;Vía Maritimo;Residencia;Kiribati;Micronesia;Oceanía;Christmas Island;Ecuador;América del Sur;América;Unidad de Control Migratorio Puerto Marítimo Posorja;Guayas;Guayaquil;Clase migratoria para ecuatorianos;Marineros de cubierta y afines;30
Entrada;Ecuatoriano;2021;Enero;11;Hombre;Ecuador;América del Sur;América;Vía Maritimo;Residencia;Sin especificar;Sin especificar;Sin especificar;Sin especificar;Ecuador;América del Sur;América;Unidad de Control Migratorio Puerto Marítimo Posorja;Guayas;Guayaquil;Clase migratoria para ecuatorianos;Capitanes, oficiales de cubierta y practicos;22
Entrada;Ecuatoriano;2021;Enero;11;Hombre;Ecuador;América del Sur;América;Vía Maritimo;Residencia;Sin especificar;Sin especificar;Sin especificar;Sin especificar;Ecuador;América del Sur;América;Unidad de Control Migratorio Puerto Marítimo Posorja;Guayas;Guayaquil;Clase migratoria para ecuatorianos;Capitanes, oficiales de cubierta y practicos;30
Entrada;Extranjero;2021;Enero;11;Hombre;España;Europa Meridional;Europa;Vía Maritimo;Otros;Kiribati;Micronesia;Oceanía;Christmas Island;España;Europa Meridional;Europa;Unidad de Control Migratorio Puerto Marítimo Posorja;Guayas;Guayaquil;No inmigrante RT-EXC;Marineros de cubierta y afines;48
Entrada;Extranjero;2021;Enero;11;Hombre;España;Europa Meridional;Europa;Vía Maritimo;Otros;Kiribati;Micronesia;Oceanía;Christmas Island;España;Europa Meridional;Europa;Unidad de Control Migratorio Puerto Marítimo Posorja;Guayas;Guayaquil;No inmigrante RT-EXC;Marineros de cubierta y afines;56
Entrada;Extranjero;2021;Enero;11;Hombre;España;Europa Meridional;Europa;Vía Maritimo;Otros;Kiribati;Micronesia;Oceanía;Christmas Island;España;Europa Meridional;Europa;Unidad de Control Migratorio Puerto Marítimo Posorja;Guayas;Guayaquil;No inmigrante RT-EXC;Marineros de cubierta y afines;53
Entrada;Extranjero;2021;Enero;11;Hombre;España;Europa Meridional;Europa;Vía Maritimo;Otros;Kiribati;Micronesia;Oceanía;Christmas Island;España;Europa Meridional;Europa;Unidad de Control Migratorio Puerto Marítimo Posorja;Guayas;Guayaquil;No inmigrante RT-EXC;Marineros de cubierta y afines;53
Entrada;Extranjero;2021;Enero;11;Hombre;España;Europa Meridional;Europa;Vía Maritimo;Otros;Kiribati;Micronesia;Oceanía;Christmas Island;España;Europa Meridional;Europa;Unidad de Control Migratorio Puerto Marítimo Posorja;Guayas;Guayaquil;No inmigrante RT-EXC;Marineros de cubierta y afines;47
Entrada;Extranjero;2021;Enero;11;Hombre;España;Europa Meridional;Europa;Vía Maritimo;Otros;Kiribati;Micronesia;Oceanía;Christmas Island;España;Europa Meridional;Europa;Unidad de Control Migratorio Puerto Marítimo Posorja;Guayas;Guayaquil;No inmigrante RT-EXC;Marineros de cubierta y afines;51
Entrada;Extranjero;2021;Enero;11;Hombre;España;Europa Meridional;Europa;Vía Maritimo;Otros;Kiribati;Micronesia;Oceanía;Christmas Island;España;Europa Meridional;Europa;Unidad de Control Migratorio Puerto Marítimo Posorja;Guayas;Guayaquil;No inmigrante RT-EXC;Marineros de cubierta y afines;34
Entrada;Extranjero;2021;Enero;11;Hombre;España;Europa Meridional;Europa;Vía Maritimo;Otros;Kiribati;Micronesia;Oceanía;Christmas Island;España;Europa Meridional;Europa;Unidad de Control Migratorio Puerto Marítimo Posorja;Guayas;Guayaquil;No inmigrante RT-EXC;Capitanes, oficiales de cubierta y practicos;31
Entrada;Extranjero;2021;Enero;11;Hombre;Perú;América del Sur;América;Vía Maritimo;Otros;Sin especificar;Sin especificar;Sin especificar;Sin especificar;Perú;América del Sur;América;Unidad de Control Migratorio Puerto Marítimo Posorja;Guayas;Guayaquil;No inmigrante RT-EXC;Personal de apoyo administrativo no clasificado bajo otros epigrafes;32
Entrada;Extranjero;2021;Enero;11;Hombre;Perú;América del Sur;América;Vía Maritimo;Otros;Sin especificar;Sin especificar;Sin especificar;Sin especificar;Perú;América del Sur;América;Unidad de Control Migratorio Puerto Marítimo Posorja;Guayas;Guayaquil;No inmigrante RT-EXC;Pescadores, cazadores y tramperosPescadores, cazadores y tramperos;35
Entrada;Extranjero;2021;Enero;11;Hombre;Colombia;América del Sur;América;Vía Aérea;Otros;Estados Unidos de América;América del Septentrional;América;Miami Florida;Estados Unidos de América;América del Septentrional;América;Aeropuerto Internacional Mariscal Sucre;Pichincha;Quito;No inmigrante T-3;Agricultores y trabajadores calificados de huertas, invernaderos, viveros y jardines;51
Entrada;Extranjero;2021;Enero;11;Hombre;Colombia;América del Sur;América;Vía Aérea;Otros;Estados Unidos de América;América del Septentrional;América;Miami Florida;Colombia;América del Sur;América;Aeropuerto Internacional Mariscal Sucre;Pichincha;Quito;No inmigrante T-3;Personal de apoyo administrativo no clasificado bajo otros epigrafes;42
Entrada;Extranjero;2021;Enero;11;Hombre;Nueva Zelanda;Australia y Nueva Zelandia;Oceanía;Vía Maritimo;Turismo;Panamá;América Central;América;Panamá City;Nueva Zelanda;Australia y Nueva Zelandia;Oceanía;Unidad de Control Migratorio Puerto Marítimo Baquerizo Moreno;Galápagos;San Cristóbal;No inmigrante T-3;Marineros de cubierta y afines;62
Entrada;Extranjero;2021;Enero;11;Mujer;Nueva Zelanda;Australia y Nueva Zelandia;Oceanía;Vía Maritimo;Turismo;Panamá;América Central;América;Panamá City;Nueva Zelanda;Australia y Nueva Zelandia;Oceanía;Unidad de Control Migratorio Puerto Marítimo Baquerizo Moreno;Galápagos;San Cristóbal;No inmigrante T-3;Marineros de cubierta y afines;58
Entrada;Extranjero;2021;Enero;11;Hombre;Nueva Zelanda;Australia y Nueva Zelandia;Oceanía;Vía Maritimo;Turismo;Panamá;América Central;América;Panamá City;Nueva Zelanda;Australia y Nueva Zelandia;Oceanía;Unidad de Control Migratorio Puerto Marítimo Baquerizo Moreno;Galápagos;San Cristóbal;No inmigrante T-3;Marineros de cubierta y afines;30
Entrada;Extranjero;2021;Enero;11;Hombre;Nueva Zelanda;Australia y Nueva Zelandia;Oceanía;Vía Maritimo;Turismo;Panamá;América Central;América;Panamá City;Nueva Zelanda;Australia y Nueva Zelandia;Oceanía;Unidad de Control Migratorio Puerto Marítimo Baquerizo Moreno;Galápagos;San Cristóbal;No inmigrante T-3;Capitanes, oficiales de cubierta y practicos;59
Salida;Extranjero;2021;Enero;11;Hombre;Irlanda;Europa Septentrional;Europa;Vía Maritimo;Residencia;Panamá;América Central;América;Panamá City;Irlanda;Europa Septentrional;Europa;Unidad de Control Migratorio Puerto Marítimo Ayora;Galápagos;Santa Cruz;No inmigrante T-3;Capitanes, oficiales de cubierta y practicos;59
Entrada;Extranjero;2021;Enero;11;Hombre;Reino Unido;Europa Septentrional;Europa;Vía Maritimo;Turismo;Panamá;América Central;América;Panamá City;Reino Unido;Europa Septentrional;Europa;Unidad de Control Migratorio Puerto Marítimo Baquerizo Moreno;Galápagos;San Cristóbal;No inmigrante T-3;Marineros de cubierta y afines;38
Entrada;Extranjero;2021;Enero;11;Mujer;Nueva Zelanda;Australia y Nueva Zelandia;Oceanía;Vía Maritimo;Turismo;Panamá;América Central;América;Panamá City;Nueva Zelanda;Australia y Nueva Zelandia;Oceanía;Unidad de Control Migratorio Puerto Marítimo Baquerizo Moreno;Galápagos;San Cristóbal;No inmigrante T-3;Marineros de cubierta y afines;25
